Customer_ID,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
20961,1,22,Teacher,29674.93,2681.910833333333,3,4,10,3,6,13.0,688.84,28.023259076964504,339.0,No,46.604219271088496,73.14369387326946,High_spent_Medium_value_payments,398.4431701889754,Standard
29619,1,33,other,14595.6,1058.3,8,5,30,3,20,18.0,2075.14,36.08182102129647,113.0,Yes,34.842046266266486,63.119991801607455,High_spent_Small_value_payments,267.86796193212604,Poor
9105,1,21,Architect,76154.56,6433.213333333332,7,8,26,-100,42,23.0,2144.36,32.85022963621379,161.0,Yes,321.1234184083986,292.8831019341817,Low_spent_Small_value_payments,319.31481299075296,Poor
13003,1,-500,Entrepreneur,32959.87,2957.6558333333337,2,5,12,4,4,11.0,1030.14,27.17745044692344,208.0,No,60.94074569581397,395.7857825426718,Low_spent_Small_value_payments,129.03905509484758,Poor
2035,1,30,Developer,39420.54,3389.045,6,8,33,7,25,19.0,1962.59,38.42252362140205,236.0,Yes,185.6925413179594,43.1130872685941,High_spent_Medium_value_payments,360.0988714134465,Poor
29794,1,52,other,128938.95,4199.465763386277,5,5,5,4,23,5.0,636.95,38.218648389015954,195.0,No,384.5801135811266,428.6253950326931,High_spent_Medium_value_payments,509.0857413861804,Standard
26573,1,6124,other,11176.27,680.3558333333334,7,3,20,4,5,16.0,374.7,32.37270258043996,217.0,No,19.383301534008734,90.99618854577784,Low_spent_Small_value_payments,247.65609325354683,Standard
7704,1,49,Doctor,14366.56,1211.2133333333334,1,2,3,1,8,6.0,411.98,38.648102481418135,299.0,No,7.737807248837968,109.43704480284536,Low_spent_Small_value_payments,293.94648128165,Good
46745,1,19,Teacher,39145.96,4199.465763386277,7,7,19,2,20,9.0,1004.26,38.93570455095029,260.0,No,52.9971011117977,112.618320632227,Low_spent_Medium_value_payments,460.1009115893087,Standard
25539,1,24,Lawyer,66610.28,5395.856666666667,4,5,9,2,14,12.0,1167.86,26.608122529910737,394.0,Yes,84.91415001846715,335.37112305818533,High_spent_Small_value_payments,379.3003935900143,Standard
30220,1,31,Manager,106309.8,8925.15,5,3,8,3,9,13.0,241.08,28.619619016777463,197.0,No,197.62740177650508,493.5086431363823,High_spent_Small_value_payments,461.3789550871127,Good
14552,1,23,other,101114.73,8679.2275,6,6,8,3,20,9.0,1190.45,40.63645254231034,166.0,Yes,209.64488676408368,228.16776825422383,Low_spent_Medium_value_payments,710.1100949816928,Standard
50299,1,20,other,15837.31,1019.7758333333336,8,6,16,8,54,196.0,3336.83,34.4158463621508,5.0,Yes,63.5875877889013,80.56941323212135,Low_spent_Small_value_payments,247.82058231231068,Poor
20306,1,29,Scientist,11126.925,1049.24375,7,6,12,1,11,16.0,381.82,31.052358248100592,377.0,No,7.928720299572878,103.13245832198947,Low_spent_Medium_value_payments,273.8631963784377,Good
42304,1,38,Journalist,11954.335,932.1945833333332,5,6,18,1,26,12.0,74.04,31.597019807107262,201.0,NM,7.9258761282951795,56.80327027721332,Low_spent_Medium_value_payments,308.49031192782485,Standard
45706,1,25,Engineer,68984.84,4199.465763386277,8,7,9,3,8,10.0,1112.47,39.0586931432825,104.0,Yes,166.33459833245556,132.24604758254608,High_spent_Large_value_payments,522.093020751665,Standard
28406,1,49,Manager,122178.93,10085.5775,5,1,11,4,3,2.0,1314.14,34.427108597329386,335.0,No,212.9299427644642,10000.0,Low_spent_Small_value_payments,61.49740466607546,Good
10677,1,22,Architect,120497.52,10203.46,0,5,8,3,2,3.0,487.77,36.522024713053824,280.0,No,232.7415707951863,157.6991917257755,High_spent_Large_value_payments,869.9052374790381,Good
5283,1,43,Media_Manager,119016.88,9918.073333333334,8,3,8,0,27,10.0,839.78,30.40212135348693,383.0,No,0.0,638.5845658536674,Low_spent_Small_value_payments,643.222767479666,Standard
17740,1,32,other,91870.71,7946.892499999999,2,4,5,2,12,0.0,90.19,30.26792567608016,382.0,No,105.73724139394965,318.26833379110667,High_spent_Small_value_payments,630.6836748149436,Good
22325,1,44,Manager,95310.03,7978.5025,0,6,10,4,6,11.0,716.24,42.15276992366322,368.0,NM,160.7692719097578,154.0002565220643,High_spent_Large_value_payments,723.080721568178,Standard
33532,1,17,Teacher,20736.07,1618.0058333333334,10,6,17,9,44,16.0,3072.15,26.88343972880129,158.0,Yes,81.96774253795871,102.70373330247708,Low_spent_Small_value_payments,267.1291074928976,Standard
50891,1,21,other,159958.32,13161.86,5,3,10,1,4,4.0,803.57,36.657607966378265,185.0,No,114.93970665933978,568.4982439360191,High_spent_Small_value_payments,892.7480494046414,Standard
8355,1,-500,Lawyer,28793.49,4199.465763386277,7,5,17,3,16,22.0,405.99,29.40363182299336,257.0,Yes,69.88827520495059,172.87286353432754,High_spent_Small_value_payments,284.1846112607219,Standard
22346,1,45,Teacher,106444.68,9015.39,8,4,10,0,8,13.0,959.18,39.43071376033144,370.0,Yes,0.0,155.21431749082953,High_spent_Large_value_payments,986.3246825091704,Standard
50544,1,36,other,35851.39,4199.465763386277,6,4,5,2,4,15.0,926.99,30.55133190893101,212.0,No,53.51909541759844,19.31742677592476,High_spent_Large_value_payments,443.42506113981017,Standard
25306,1,45,Architect,62799.48,5159.29,9,8,32,9,56,20.0,4144.96,30.91761308379123,32.0,Yes,271.3578728226633,116.36917215432187,High_spent_Medium_value_payments,378.2019550230149,Standard
49182,1,36,Lawyer,40883.92,4199.465763386277,6,10,15,5,59,23.0,1831.87,34.738807457679464,183.0,NM,131.52815362537774,143.805615614638,High_spent_Medium_value_payments,327.26556409331766,Poor
45532,1,35,Teacher,74270.8,6325.233333333334,7,5,16,9,39,28.0,3955.65,26.24299251506445,160.0,Yes,391.0468209208228,79.4984826824047,High_spent_Large_value_payments,401.9780297301059,Standard
45996,1,17,Scientist,20188.33,1398.3608333333334,7,10,30,6,58,24.0,2412.24,25.83989011444149,80.0,NM,70.46462062296479,50.175844677877066,High_spent_Medium_value_payments,269.1956180324915,Standard
32871,1,18,Engineer,47868.74,4199.465763386277,5,5,15,2,11,8.0,727.67,29.00405140494837,74.0,Yes,64.05620008509204,332.65363709982466,Low_spent_Small_value_payments,273.4963294817499,Standard
41244,1,27,other,36913.88,4199.465763386277,6,5,16,-100,48,21.0,4610.78,27.096112567059087,41.0,NM,214.3092664861909,94.97021566651236,High_spent_Medium_value_payments,226.63618451396331,Standard
10384,1,44,Doctor,71015.06999999999,5866.9225,7,7,8,4,9,11.0,1244.36,28.88465845978155,343.0,Yes,139.2783643038279,388.1597543674159,High_spent_Small_value_payments,319.25413132875616,Standard
3478,1,21,Manager,98839.2,4199.465763386277,6,5,16,1,11,9.0,940.12,35.253820154611134,227.0,No,71.03874607230401,250.7373331640868,Low_spent_Medium_value_payments,751.9839207636093,Standard
16591,1,31,Scientist,30953.51,2807.459166666666,4,4,14,2,9,14.0,1106.09,27.875867537028853,307.0,Yes,28.53957580088931,106.6743466204642,High_spent_Medium_value_payments,395.5319942453132,Standard
39897,1,41,Architect,106122.03,8652.5025,3,1,3,-100,13,8.0,1144.03,31.631281659583287,226.0,NM,78.77689547508639,379.10870116289584,Low_spent_Large_value_payments,677.3646533620179,Good
39844,1,19,Journalist,30931.16,2521.596666666667,4,7,15,6,15,14.0,775.33,33.177123115426866,193.0,NM,81.4748102046393,316.2145069807913,Low_spent_Small_value_payments,144.47034948123604,Standard
49863,1,45,Manager,119706.2,10267.516666666666,7,5,11,2,25,18.0,264.89,40.17268457614221,215.0,Yes,168.7303865815791,128.98321880860874,High_spent_Large_value_payments,969.0380612764792,Standard
31146,1,33,Teacher,18114.35,1515.5291666666665,9,6,28,2,21,17.0,1289.04,36.61279102237609,119.0,Yes,16.120788654378792,79.15728055110655,Low_spent_Small_value_payments,346.27484746118125,Poor
23328,1,51,Engineer,24771.94,2356.328333333333,3,6,17,3,27,12.0,238.37,36.01917286137873,248.0,NM,58.45441760054048,33.59543896220961,High_spent_Medium_value_payments,393.58297677058334,Standard
40797,1,30,Developer,10210.735,733.8945833333332,10,9,30,5,17,16.0,3694.28,34.7539478722538,163.0,Yes,42.02463932797235,96.12819191523528,Low_spent_Small_value_payments,225.2366270901257,Standard
24303,1,22,Doctor,59240.0,4697.666666666667,6,5,9,2,16,14.0,469.89,39.72261760308066,206.0,Yes,69.26616417252536,129.91689016887813,High_spent_Medium_value_payments,520.5836123252632,Standard
37689,1,39,Accountant,15898.59,1059.8825,8,6,15,6,26,18.0,2552.86,31.73022928363612,38.0,Yes,72.01043750385405,101.37088038598344,Low_spent_Medium_value_payments,212.6069321101625,Standard
41483,1,22,Manager,57101.1,4199.465763386277,7,4,3184,1,11,16.0,1303.28,24.139529002671427,302.0,NM,29.448509955965857,132.82889730694828,High_spent_Medium_value_payments,554.5650927370858,Good
45946,1,41,Mechanic,28062.39,2397.5325,5,5,7,1,25,1.0,839.85,30.311968857160743,214.0,No,14.835134835161696,100.410689145652,High_spent_Medium_value_payments,374.5074260191863,Poor
49106,1,41,other,25434.13,2318.5108333333333,8,5,12,1,17,14.0,606.48,38.11734944124525,89.0,Yes,17.080132728719068,304.8692618079913,Low_spent_Small_value_payments,199.901688796623,Standard
48429,1,48,Manager,22292.16,1560.68,5,5,14,0,27,17.0,1143.8,32.023905460853484,235.0,No,0.0,132.06147880636075,Low_spent_Small_value_payments,314.0065211936393,Standard
36245,1,31,Manager,84169.92,7221.16,5,6,18,1,23,7.0,617.14,28.894886079031576,349.0,NM,38.43795518519901,108.48191951018832,High_spent_Large_value_payments,815.1961253046127,Standard
2923,1,21,Mechanic,36463.7,2845.6416666666664,4,7,3,1,3,5.0,1051.13,27.869993883119804,213.0,No,19.159720761716454,194.0640638402532,High_spent_Small_value_payments,331.340382064697,Good
18516,1,44,Accountant,66012.28,5400.0233333333335,10,9,30,6,47,21.0,3696.36,38.73193582737135,163.0,Yes,227.3018600172955,10000.0,High_spent_Medium_value_payments,441.2311967238395,Standard
13740,1,29,Architect,118184.92,9901.743333333334,5,4,12,2,26,8.0,1190.44,41.61332452822516,243.0,No,160.54415250731634,136.8369148858229,High_spent_Medium_value_payments,942.793265940194,Standard
48329,1,39,other,7518.71,505.5591666666666,6,4,15,3,16,19.0,832.0,26.48504782846281,93.0,NM,9.552501317305712,22.77784447148198,Low_spent_Small_value_payments,308.22557087787897,Standard
47112,1,29,Media_Manager,61711.89,5403.6575,5,5,5,2,22,14.0,464.0,38.16654317243875,63.0,Yes,35445.0,10000.0,Low_spent_Small_value_payments,457.2268910782964,Standard
17512,1,25,Lawyer,14387.88,4199.465763386277,10,6,32,6,50,15.0,2842.68,36.59724698053251,141.0,Yes,56.83504637491106,119.13768093339736,Low_spent_Medium_value_payments,220.62627269169155,Standard
34472,1,27,Mechanic,35938.45,2830.870833333333,3,5,15,4,19,14.0,1438.83,38.88945994316844,243.0,NM,96.96085525690076,77.7816708890825,High_spent_Medium_value_payments,358.34455718735,Standard
4811,1,38,Writer,45188.52,3868.7100000000014,9,10,22,7,42,23.0,1960.28,33.78512533439301,178.0,NM,154.35745842806455,202.54345340059223,High_spent_Small_value_payments,289.9700881713433,Poor
30002,1,40,Musician,30839.77,2345.980833333333,4,6,20,3,18,14.0,1086.63,27.88833317515485,298.0,No,76.71916306292354,34.291065543225685,High_spent_Medium_value_payments,373.5878547271842,Standard
31657,1,24,Manager,52462.42,4315.868333333333,4,3,16,3,11,11.0,778.66,36.050606601898,241.0,Yes,79.05169510067955,52.71109016959549,High_spent_Medium_value_payments,549.8240480630582,Standard
45066,1,2015,Accountant,172778.16,14626.18,2,3,3,3,4,15.0,1231.19,30.48828242696551,362.0,No,360.6746759210409,601.7847709356013,Low_spent_Small_value_payments,760.1585531433582,Standard
13406,1,36,Manager,83265.72,6899.81,7,8,30,6,40,16.0,2224.91,32.455804151743415,67.0,Yes,296.6094941637514,90.00012937851355,Low_spent_Small_value_payments,543.3713764577352,Poor
17135,1,27,Lawyer,18385.23,1413.1025,9,10,34,9,60,15.0,3720.45,30.203950851970934,151.0,Yes,83.69761902461535,33.11489417677804,High_spent_Small_value_payments,284.49773679860664,Standard
30365,1,34,Writer,42366.0,3340.5,9,10,27,8,23,19.0,1603.52,36.65655942119787,188.0,Yes,254.17841818343783,115.72479815016004,High_spent_Medium_value_payments,214.14678366640211,Poor
14907,1,52,Doctor,113196.54,4199.465763386277,2,3,10,0,15,3.0,305.03,30.96797634295278,247.0,No,0.0,145.79857509372468,High_spent_Large_value_payments,1061.4059249062752,Good
50860,1,37,Engineer,35185.56,4199.465763386277,6,4,14,3,8,10.0,379.47,31.62952308068885,247.0,No,83.27806424741246,209.02809671561843,Low_spent_Large_value_payments,273.9068390369692,Standard
18116,1,25,Manager,61102.78,4823.8983333333335,7,5,14,4,27,10.0,432.45,39.3852284946858,368.0,NM,189.800091156221,91.75024050888412,Low_spent_Small_value_payments,450.83950166822825,Standard
41763,1,54,Architect,23667.29,2082.274166666667,7,6,8,3,28,14.0,1202.43,36.42405056015906,235.0,Yes,53.02313960734024,68.10191559190172,Low_spent_Large_value_payments,357.1023614674248,Standard
25567,1,25,Developer,44447.88,4199.465763386277,7,5,30,5,21,22.0,3781.47,30.15229740002402,65.0,NM,107.60529068800967,94.26269075247912,High_spent_Medium_value_payments,448.1310185595112,Standard
45119,1,44,Accountant,17963.45,1328.9541666666669,6,7,17,2,61,15.0,2052.02,37.28628491401784,81.0,Yes,23.01331426191241,69.10665155006313,Low_spent_Small_value_payments,330.7754508546912,Poor
1968,1,27,Scientist,57626.34,4199.465763386277,3,5,4,3,5,3.0,85.85,38.08828288854305,275.0,NM,111.37926085038076,129.2675662634347,High_spent_Small_value_payments,524.8726728861844,Good
16506,1,19,Engineer,15131.6,1505.966666666667,5,5,8,3,4,4.0,463.82,28.196897550295297,299.0,No,25.930431741169137,111.40130555659252,Low_spent_Small_value_payments,303.264929368905,Standard
48843,1,28,Journalist,8514.715,525.5595833333333,10,7,22,6,16,19.0,4403.86,24.67177482633158,105.0,Yes,21.48330723081389,31.976350207026982,Low_spent_Small_value_payments,289.09630089549245,Standard
46003,1,18,Accountant,68893.59,5989.1325,3,7,2,4,17,12.0,1054.24,39.27441966936613,297.0,No,147.37002782681262,106.53301519031068,High_spent_Medium_value_payments,595.0102069828768,Good
11209,1,42,Engineer,37819.13,4199.465763386277,0,3,1,4,9,2.0,754.73,23.68851626972472,325.0,No,79.44872834098895,84.23771105167046,Low_spent_Small_value_payments,434.8729772740072,Poor
20459,1,31,Journalist,33726.6,2860.55,6,5,19,0,17,14.0,1251.27,31.788651624090186,335.0,Yes,0.0,124.16348570359206,Low_spent_Large_value_payments,431.891514296408,Standard
49245,1,18,Lawyer,9531.25,594.2708333333334,1331,10,22,8,18,21.0,4870.95,29.547573493915905,35.0,Yes,40.472251628510925,34.28669989914398,High_spent_Small_value_payments,244.66813180567848,Standard
3043,1,30,Lawyer,20730.15,1661.5125,6,5,27,5,56,25.0,2361.69,36.77100344132077,81.0,Yes,48.15580145863564,21.618010182641758,High_spent_Medium_value_payments,346.3774383587226,Poor
14396,1,55,other,9732620.0,7644.215,5,3,5,0,3,14.0,533.66,24.226836823058363,353.0,No,0.0,625.5037431002394,Low_spent_Small_value_payments,428.9177568997607,Good
9976,1,25,Engineer,29374.77,2377.8975,3,7,6,2,23,12.0,1189.37,29.77727528953689,236.0,Yes,40.26407406013254,209.69986915262533,Low_spent_Large_value_payments,257.82580678724213,Standard
7918,1,33,Teacher,115649.52,9400.46,5,5,9,2,8,5.0,641.04,38.09582639316246,241.0,No,104.619465963239,172.77146084768953,High_spent_Large_value_payments,902.6550731890716,Standard
43222,1,26,Journalist,31263.7,2812.308333333333,4,6,1,0,9,0.0,1086.65,28.63478353389556,373.0,No,0.0,105.39038919135048,High_spent_Medium_value_payments,425.84044414198286,Standard
18763,1,15,Engineer,8984.62,575.7183333333334,8,4,18,7,15,8.0,720.17,34.86068292524253,194.0,Yes,31.08619500314969,30.053159588591143,High_spent_Small_value_payments,256.4324787415925,Standard
37447,1,34,Media_Manager,52385.58,4492.465,4,6,6,4,12,17.0,184.38,39.98807424319497,326.0,Yes,166.05563062899975,77.50381546750175,High_spent_Large_value_payments,445.6870539034985,Standard
12900,1,48,Musician,20662.84,1663.9033333333334,3,3,5,4,16,12.0,699.36,40.74912849177983,215.0,No,23760.0,29.59270718584912,High_spent_Medium_value_payments,346.88873175307367,Standard
32707,1,19,Teacher,139144.84,4199.465763386277,2,4,11,3,13,3.0,715.98,26.3271781534742,298.0,No,323.1234838791985,143.19578754531068,High_spent_Large_value_payments,930.9210619088244,Good
31480,1,39,Manager,33891.6,3122.3,8,10,24,6,36,19.0,3829.12,37.578798373849466,139.0,NM,85.64964244438245,279.80318861059965,Low_spent_Medium_value_payments,226.777168945018,Standard
11682,1,45,Architect,20318.97,1463.2475000000004,3,3,17,6,13,10.0,2097.84,26.559663203597182,142.0,Yes,94.5700224480482,175.84833807674354,Low_spent_Small_value_payments,165.90638947520824,Standard
2091,1,34,Architect,16784.74,1133.7283333333337,7,10,23,5,47,15.0,4174.75,29.82626356103073,33.0,Yes,58.5658081096479,64.25913753087876,Low_spent_Medium_value_payments,270.5478876928067,Standard
42655,1,38,Teacher,8475.64,794.3033333333333,10,10,22,-100,50,27.0,2033.14,24.42050985754004,116.0,Yes,12.792122582684335,74.2855580281352,Low_spent_Medium_value_payments,272.3526527225137,Poor
5490,1,39,Engineer,83384.2,7080.6833333333325,3,9,24,3,27,11.0,2613.85,40.352761637384354,143.0,Yes,112.01041472425284,172.80098608382028,High_spent_Medium_value_payments,673.2569325252604,Poor
4801,1,48,Manager,85760.85,4199.465763386277,2,6,5,4,17,3.0,695.2,32.06963631598094,368.0,No,171.43019791284397,513.2538753191886,Low_spent_Medium_value_payments,312.5896767679675,Standard
35470,1,34,Lawyer,80661.32,6551.776666666668,5,4,30,4,10,17.0,1482.15,35.4499937957502,87.0,NM,57928.0,227.76883722412083,High_spent_Medium_value_payments,541.8463553679109,Poor
8774,1,18,Media_Manager,79708.89,6593.4075,4,5,17,2,24,20.0,1262.12,39.93206002224275,334.0,Yes,125.39965851243338,92.09280218914272,High_spent_Large_value_payments,681.848289298424,Standard
46167,1,19,Entrepreneur,14363.23,1156.9358333333332,9,6,32,5,33,16.0,2802.45,26.567448553149475,14.0,Yes,53.600350818955576,61.03758922003348,Low_spent_Small_value_payments,261.05564329434424,Standard
24817,1,24,Lawyer,16479.14,1077.2616666666663,7,6,15,2,32,19.0,2089.58,38.040991139080205,151.0,Yes,20.096239037404708,40.11235955649738,High_spent_Medium_value_payments,297.51756807276456,Poor
17126,1,29,Manager,25389.26,1954.7716666666663,5,3,6,3,16,12.0,242.65,37.52098674208351,370.0,Yes,60.30343390867149,56.69154958798197,Low_spent_Large_value_payments,348.4821831700133,Standard
31929,1,36,Media_Manager,92705.84,7957.486666666668,8,7,4413,0,8,12.0,633.13,36.08702872177442,189.0,No,0.0,74.77074501759586,High_spent_Large_value_payments,960.9779216490708,Poor
27123,1,21,Engineer,46841.92,3734.493333333333,3,618,13,4,21,21.0,1483.22,35.14312010030351,62.0,Yes,149.39035924729075,157.51055594162858,Low_spent_Small_value_payments,356.548418144414,Standard
33983,1,34,Musician,19433.48,1682.456666666667,6,7,33,6,34,17.0,3596.69,38.89961921351747,79.0,Yes,71.31558128827345,20.43953702189109,High_spent_Medium_value_payments,326.49054835650213,Poor
35608,1,40,Writer,61043.61,5052.9675,9,5,30,6,51,15.0,2653.72,24.95082546342587,111.0,Yes,235.4503798297704,290.592217493742,High_spent_Small_value_payments,239.2541526764876,Poor
49131,1,41,other,68078.6,5651.216666666667,3,3,29,2,23,14.0,1994.72,27.68045775531357,155.0,NM,64.44340295141836,108.81068750757828,High_spent_Medium_value_payments,641.8675762076701,Poor
